2536,CDG,LHR,2026-03-08 20:42:51.724402,2026-03-09 01:42:51.724402,delayed
2537,DXB,JFK,2026-03-24 20:42:51.724420,2026-03-24 22:42:51.724420,scheduled
2538,DXB,LHR,2026-03-04 20:42:51.724438,2026-03-05 06:42:51.724438,delayed
2539,LHR,FRA,2026-03-06 20:42:51.724456,2026-03-06 21:42:51.724456,delayed
2540,CDG,CDG,2026-03-06 20:42:51.724474,2026-03-06 21:42:51.724474,delayed
2541,LHR,LHR,2026-02-23 20:42:51.724493,2026-02-24 05:42:51.724493,cancelled
2542,CDG,DXB,2026-02-13 20:42:51.724511,2026-02-14 06:42:51.724511,scheduled
2543,LHR,DXB,2026-03-20 20:42:51.724529,2026-03-21 05:42:51.724529,scheduled
2544,DXB,DXB,2026-01-29 20:42:51.724547,2026-01-30 01:42:51.724547,scheduled
2545,JFK,JFK,2026-03-11 20:42:51.724565,2026-03-12 01:42:51.724565,cancelled
2546,CDG,DXB,2026-03-08 20:42:51.724583,2026-03-08 22:42:51.724583,delayed
2547,CDG,DXB,2026-02-19 20:42:51.724601,2026-02-20 01:42:51.724601,cancelled
2548,LHR,CDG,2026-02-25 20:42:51.724861,2026-02-26 01:42:51.724861,delayed
2549,LHR,CDG,2026-03-13 20:42:51.724899,2026-03-14 01:42:51.724899,delayed
2550,LHR,LHR,2026-02-13 20:42:51.724918,2026-02-14 01:42:51.724918,cancelled
2551,DXB,LHR,2026-03-10 20:42:51.725074,2026-03-11 00:42:51.725074,scheduled
2552,FRA,LHR,2026-02-05 20:42:51.725097,2026-02-05 22:42:51.725097,scheduled
2553,LHR,FRA,2026-03-24 20:42:51.725110,2026-03-25 04:42:51.725110,delayed
2554,LHR,LHR,2026-02-16 20:42:51.725123,2026-02-16 21:42:51.725123,delayed
2555,CDG,LHR,2026-03-22 20:42:51.725136,2026-03-23 03:42:51.725136,scheduled
2556,CDG,LHR,2026-02-20 20:42:51.725149,2026-02-20 23:42:51.725149,delayed
2557,JFK,LHR,2026-02-02 20:42:51.725163,2026-02-03 03:42:51.725163,cancelled
2558,LHR,LHR,2026-03-06 20:42:51.725176,2026-03-07 01:42:51.725176,delayed
2559,CDG,LHR,2026-02-19 20:42:51.725189,2026-02-19 18:42:51.725189,scheduled
2560,JFK,DXB,2026-02-05 20:42:51.725210,2026-02-06 04:42:51.725210,scheduled
2561,JFK,DXB,2026-03-09 20:42:51.725234,2026-03-09 23:42:51.725234,cancelled
2562,LHR,FRA,2026-03-08 20:42:51.725259,2026-03-09 02:42:51.725259,scheduled
2563,FRA,CDG,2026-02-06 20:42:51.725280,2026-02-07 02:42:51.725280,scheduled
2564,LHR,JFK,2026-02-12 20:42:51.725297,2026-02-12 23:42:51.725297,scheduled
2565,JFK,JFK,2026-02-27 20:42:51.725316,2026-02-27 21:42:51.725316,cancelled
2566,FRA,JFK,2026-03-01 20:42:51.725329,2026-03-02 00:42:51.725329,cancelled
2567,LHR,FRA,2026-02-08 20:42:51.725344,2026-02-09 00:42:51.725344,scheduled
2568,LHR,FRA,2026-01-31 20:42:51.725359,2026-02-01 00:42:51.725359,cancelled
2569,LHR,FRA,2026-03-04 20:42:51.725378,2026-03-05 05:42:51.725378,scheduled
2570,JFK,LHR,2026-02-21 20:42:51.725395,2026-02-22 06:42:51.725395,scheduled
2571,JFK,CDG,2026-02-14 20:42:51.725410,2026-02-14 23:42:51.725410,delayed
2572,CDG,FRA,2026-02-16 20:42:51.725433,2026-02-17 05:42:51.725433,scheduled
2573,LHR,JFK,2026-01-31 20:42:51.725459,2026-02-01 05:42:51.725459,cancelled
2574,CDG,CDG,2026-03-17 20:42:51.725476,2026-03-18 04:42:51.725476,scheduled
2575,LHR,DXB,2026-03-29 20:42:51.725496,2026-03-29 21:42:51.725496,delayed
2576,DXB,FRA,2026-02-18 20:42:51.725509,2026-02-19 06:42:51.725509,delayed
2577,FRA,DXB,2026-02-17 20:42:51.725523,2026-02-18 06:42:51.725523,cancelled
2578,LHR,JFK,2026-02-27 20:42:51.725539,2026-02-27 21:42:51.725539,delayed
2579,CDG,FRA,2026-03-15 20:42:51.725557,2026-03-15 21:42:51.725557,delayed
2580,JFK,CDG,2026-02-10 20:42:51.725594,2026-02-10 23:42:51.725594,scheduled
2581,JFK,LHR,2026-02-27 20:42:51.725618,2026-02-28 04:42:51.725618,cancelled
2582,CDG,FRA,2026-02-06 20:42:51.725639,2026-02-06 21:42:51.725639,delayed
2583,LHR,JFK,2026-01-30 20:42:51.725657,2026-01-31 01:42:51.725657,scheduled
2584,LHR,DXB,2026-02-28 20:42:51.725675,2026-03-01 00:42:51.725675,delayed
2585,JFK,LHR,2026-03-09 20:42:51.725692,2026-03-10 03:42:51.725692,delayed
2586,CDG,DXB,2026-02-24 20:42:51.725710,2026-02-24 22:42:51.725710,delayed
2587,FRA,LHR,2026-02-06 20:42:51.725732,2026-02-07 03:42:51.725732,delayed
2588,FRA,LHR,2026-03-10 20:42:51.725757,2026-03-11 01:42:51.725757,scheduled
2589,DXB,JFK,2026-02-03 20:42:51.725779,2026-02-04 01:42:51.725779,cancelled
2590,DXB,JFK,2026-03-13 20:42:51.725797,2026-03-13 22:42:51.725797,cancelled
2591,CDG,CDG,2026-03-02 20:42:51.725814,2026-03-03 06:42:51.725814,delayed
2592,DXB,DXB,2026-03-01 20:42:51.725832,2026-03-02 03:42:51.725832,scheduled
2593,CDG,CDG,2026-02-21 20:42:51.725849,2026-02-22 03:42:51.725849,cancelled
2594,LHR,JFK,2026-03-21 20:42:51.725867,2026-03-21 23:42:51.725867,delayed
2595,JFK,FRA,2026-03-07 20:42:51.725885,2026-03-07 22:42:51.725885,scheduled
2596,FRA,JFK,2026-02-14 20:42:51.725902,2026-02-14 23:42:51.725902,scheduled
2597,LHR,LHR,2026-01-31 20:42:51.725921,2026-02-01 01:42:51.725921,scheduled
2598,LHR,DXB,2026-02-10 20:42:51.725946,2026-02-11 05:42:51.725946,scheduled
2599,DXB,JFK,2026-02-09 20:42:51.725972,2026-02-10 02:42:51.725972,scheduled
2600,FRA,JFK,2026-02-13 20:42:51.725998,2026-02-14 01:42:51.725998,scheduled
2601,DXB,CDG,2026-01-31 20:42:51.726019,2026-02-01 05:42:51.726019,scheduled
2602,DXB,FRA,2026-03-23 20:42:51.726037,2026-03-24 00:42:51.726037,delayed
2603,LHR,JFK,2026-01-31 20:42:51.726055,2026-01-31 22:42:51.726055,scheduled
2604,DXB,JFK,2026-02-11 20:42:51.726072,2026-02-11 21:42:51.726072,cancelled
2605,FRA,DXB,2026-03-29 20:42:51.726092,2026-03-30 04:42:51.726092,cancelled
2606,FRA,CDG,2026-02-07 20:42:51.726119,2026-02-08 06:42:51.726119,cancelled
2607,CDG,JFK,2026-02-11 20:42:51.726138,2026-02-12 01:42:51.726138,scheduled
2608,FRA,JFK,2026-02-08 20:42:51.726156,2026-02-09 03:42:51.726156,cancelled
2609,DXB,DXB,2026-03-28 20:42:51.726175,2026-03-29 03:42:51.726175,delayed
2610,DXB,DXB,2026-02-03 20:42:51.726193,2026-02-04 03:42:51.726193,delayed
2611,FRA,DXB,2026-03-23 20:42:51.726212,2026-03-24 04:42:51.726212,cancelled
2612,LHR,DXB,2026-03-01 20:42:51.726232,2026-03-01 21:42:51.726232,delayed
2613,FRA,CDG,2026-03-09 20:42:51.726255,2026-03-10 02:42:51.726255,cancelled
2614,DXB,FRA,2026-01-30 20:42:51.726271,2026-01-31 06:42:51.726271,cancelled
2615,JFK,CDG,2026-02-05 20:42:51.726288,2026-02-06 02:42:51.726288,cancelled
2616,FRA,CDG,2026-03-14 20:42:51.726301,2026-03-14 21:42:51.726301,delayed
2617,DXB,JFK,2026-03-16 20:42:51.726316,2026-03-16 22:42:51.726316,scheduled
2618,CDG,FRA,2026-02-07 20:42:51.726331,2026-02-08 06:42:51.726331,cancelled
2619,FRA,JFK,2026-02-02 20:42:51.726346,2026-02-03 04:42:51.726346,cancelled
2620,DXB,FRA,2026-03-03 20:42:51.726368,2026-03-04 04:42:51.726368,delayed
2621,JFK,JFK,2026-03-04 20:42:51.726390,2026-03-04 22:42:51.726390,cancelled
2622,JFK,LHR,2026-03-09 20:42:51.726406,2026-03-09 21:42:51.726406,delayed
2623,DXB,LHR,2026-02-23 20:42:51.726426,2026-02-23 23:42:51.726426,scheduled
2624,FRA,JFK,2026-03-05 20:42:51.726454,2026-03-05 21:42:51.726454,delayed
2625,LHR,LHR,2026-03-09 20:42:51.726480,2026-03-10 01:42:51.726480,scheduled
2626,JFK,LHR,2026-02-06 20:42:51.726495,2026-02-07 01:42:51.726495,scheduled
2627,DXB,FRA,2026-02-01 20:42:51.726513,2026-02-02 06:42:51.726513,scheduled
2628,JFK,FRA,2026-02-26 20:42:51.726551,2026-02-27 03:42:51.726551,delayed
2629,JFK,CDG,2026-03-02 20:42:51.726579,2026-03-03 05:42:51.726579,scheduled
2630,DXB,JFK,2026-03-28 20:42:51.726606,2026-03-29 01:42:51.726606,cancelled
2631,DXB,FRA,2026-03-01 20:42:51.726637,2026-03-02 01:42:51.726637,cancelled
2632,LHR,LHR,2026-03-21 20:42:51.726667,2026-03-22 03:42:51.726667,cancelled
2633,JFK,CDG,2026-03-26 20:42:51.726697,2026-03-26 23:42:51.726697,scheduled
2634,DXB,DXB,2026-02-20 20:42:51.726725,2026-02-21 03:42:51.726725,scheduled
2635,DXB,LHR,2026-01-31 20:42:51.726759,2026-02-01 01:42:51.726759,cancelled
2636,LHR,FRA,2026-02-10 20:42:51.726781,2026-02-11 06:42:51.726781,delayed
2637,FRA,FRA,2026-02-21 20:42:51.726798,2026-02-21 22:42:51.726798,delayed
2638,CDG,JFK,2026-02-25 20:42:51.726815,2026-02-26 02:42:51.726815,scheduled
2639,CDG,JFK,2026-02-09 20:42:51.726839,2026-02-09 23:42:51.726839,scheduled
2640,FRA,FRA,2026-02-18 20:42:51.726865,2026-02-19 05:42:51.726865,delayed
2641,CDG,FRA,2026-02-04 20:42:51.726883,2026-02-05 00:42:51.726883,scheduled
2642,LHR,LHR,2026-02-06 20:42:51.726901,2026-02-07 05:42:51.726901,delayed
2643,JFK,FRA,2026-03-04 20:42:51.726953,2026-03-05 04:42:51.726953,delayed
2644,JFK,LHR,2026-01-30 20:42:51.726984,2026-01-30 21:42:51.726984,scheduled
2645,JFK,FRA,2026-02-02 20:42:51.727006,2026-02-03 00:42:51.727006,delayed
2646,LHR,CDG,2026-02-10 20:42:51.727027,2026-02-11 03:42:51.727027,scheduled
2647,CDG,DXB,2026-03-02 20:42:51.727050,2026-03-03 01:42:51.727050,cancelled
2648,DXB,DXB,2026-03-18 20:42:51.727073,2026-03-19 04:42:51.727073,scheduled
2649,DXB,CDG,2026-03-28 20:42:51.727094,2026-03-28 22:42:51.727094,delayed
2650,LHR,CDG,2026-03-19 20:42:51.727113,2026-03-19 21:42:51.727113,delayed
2651,CDG,LHR,2026-01-30 20:42:51.727137,2026-01-30 21:42:51.727137,delayed
2652,LHR,JFK,2026-02-20 20:42:51.727170,2026-02-21 03:42:51.727170,cancelled
2653,CDG,FRA,2026-03-09 20:42:51.727677,2026-03-10 05:42:51.727677,scheduled
2654,FRA,DXB,2026-02-05 20:42:51.727750,2026-02-06 04:42:51.727750,delayed
2655,FRA,JFK,2026-03-30 20:42:51.727791,2026-03-31 06:42:51.727791,scheduled
2656,FRA,DXB,2026-03-11 20:42:51.727819,2026-03-12 06:42:51.727819,scheduled
2657,DXB,CDG,2026-03-21 20:42:51.727855,2026-03-22 02:42:51.727855,scheduled
2658,JFK,FRA,2026-02-20 20:42:51.727884,2026-02-20 21:42:51.727884,cancelled
2659,LHR,LHR,2026-03-14 20:42:51.727919,2026-03-15 02:42:51.727919,scheduled
2660,DXB,DXB,2026-03-16 20:42:51.727962,2026-03-17 03:42:51.727962,scheduled
2661,DXB,LHR,2026-02-02 20:42:51.728004,2026-02-03 00:42:51.728004,cancelled
2662,CDG,FRA,2026-02-24 20:42:51.728022,2026-02-25 02:42:51.728022,delayed
2663,LHR,FRA,2026-01-29 20:42:51.728042,2026-01-29 21:42:51.728042,delayed
2664,CDG,JFK,2026-02-23 20:42:51.728055,2026-02-23 22:42:51.728055,scheduled
2665,FRA,FRA,2026-02-24 20:42:51.728071,2026-02-24 21:42:51.728071,cancelled
2666,JFK,JFK,2026-03-14 20:42:51.728086,2026-03-15 02:42:51.728086,cancelled
2667,JFK,LHR,2026-03-11 20:42:51.728113,2026-03-12 06:42:51.728113,delayed
2668,DXB,LHR,2026-03-19 20:42:51.728128,2026-03-19 23:42:51.728128,delayed
2669,FRA,CDG,2026-02-03 20:42:51.728147,2026-02-04 01:42:51.728147,cancelled
2670,LHR,CDG,2026-03-28 20:42:51.728183,2026-03-28 23:42:51.728183,scheduled
2671,CDG,JFK,2026-03-23 20:42:51.728216,2026-03-23 21:42:51.728216,delayed
2672,JFK,DXB,2026-03-05 20:42:51.728248,2026-03-06 00:42:51.728248,cancelled
2673,JFK,DXB,2026-03-17 20:42:51.728282,2026-03-18 06:42:51.728282,delayed
2674,FRA,CDG,2026-03-23 20:42:51.728306,2026-03-23 23:42:51.728306,cancelled
2675,FRA,LHR,2026-03-13 20:42:51.728326,2026-03-14 00:42:51.728326,cancelled
2676,FRA,FRA,2026-03-20 20:42:51.728365,2026-03-21 06:42:51.728365,scheduled
2677,DXB,FRA,2026-03-25 20:42:51.728395,2026-03-25 21:42:51.728395,cancelled
2678,CDG,LHR,2026-02-26 20:42:51.728415,2026-02-27 04:42:51.728415,cancelled
2679,FRA,FRA,2026-02-20 20:42:51.728430,2026-02-20 22:42:51.728430,scheduled
2680,LHR,FRA,2026-02-03 20:42:51.728447,2026-02-03 22:42:51.728447,delayed
2681,DXB,CDG,2026-02-16 20:42:51.728467,2026-02-16 22:42:51.728467,scheduled
2682,CDG,LHR,2026-03-23 20:42:51.728491,2026-03-24 05:42:51.728491,scheduled
2683,DXB,JFK,2026-03-18 20:42:51.728515,2026-03-19 06:42:51.728515,scheduled
2684,CDG,FRA,2026-02-07 20:42:51.728537,2026-02-07 21:42:51.728537,delayed
2685,CDG,JFK,2026-02-01 20:42:51.728561,2026-02-02 06:42:51.728561,cancelled
2686,CDG,FRA,2026-02-07 20:42:51.728583,2026-02-08 00:42:51.728583,cancelled
2687,CDG,JFK,2026-03-04 20:42:51.728625,2026-03-04 21:42:51.728625,scheduled
2688,LHR,CDG,2026-02-07 20:42:51.728647,2026-02-08 06:42:51.728647,scheduled
2689,DXB,JFK,2026-02-14 20:42:51.728665,2026-02-15 03:42:51.728665,delayed
2690,JFK,FRA,2026-03-16 20:42:51.728683,2026-03-17 04:42:51.728683,delayed
2691,JFK,LHR,2026-02-06 20:42:51.728699,2026-02-07 02:42:51.728699,cancelled
2692,JFK,CDG,2026-03-28 20:42:51.728716,2026-03-29 04:42:51.728716,delayed
2693,CDG,JFK,2026-03-06 20:42:51.728743,2026-03-07 00:42:51.728743,cancelled
2694,FRA,CDG,2026-01-31 20:42:51.728767,2026-01-31 23:42:51.728767,delayed
2695,DXB,CDG,2026-02-21 20:42:51.728781,2026-02-21 23:42:51.728781,cancelled
2696,FRA,DXB,2026-03-12 20:42:51.728797,2026-03-13 01:42:51.728797,delayed
2697,DXB,CDG,2026-02-09 20:42:51.728811,2026-02-10 02:42:51.728811,scheduled
2698,DXB,LHR,2026-03-27 20:42:51.728825,2026-03-27 22:42:51.728825,cancelled
2699,CDG,DXB,2026-03-29 20:42:51.728843,2026-03-30 02:42:51.728843,scheduled
2700,JFK,JFK,2026-03-16 20:42:51.728860,2026-03-17 06:42:51.728860,delayed
2701,LHR,DXB,2026-03-04 20:42:51.728880,2026-03-05 02:42:51.728880,delayed
2702,JFK,LHR,2026-02-09 20:42:51.728901,2026-02-10 03:42:51.728901,cancelled
2703,JFK,JFK,2026-02-02 20:42:51.728924,2026-02-03 02:42:51.728924,cancelled
2704,JFK,JFK,2026-02-15 20:42:51.728951,2026-02-15 21:42:51.728951,cancelled
2705,FRA,JFK,2026-03-13 20:42:51.728969,2026-03-13 23:42:51.728969,cancelled
2706,DXB,DXB,2026-01-31 20:42:51.728988,2026-02-01 06:42:51.728988,scheduled
2707,FRA,CDG,2026-02-13 20:42:51.729003,2026-02-13 23:42:51.729003,cancelled
2708,DXB,DXB,2026-03-16 20:42:51.729033,2026-03-16 21:42:51.729033,cancelled
2709,JFK,CDG,2026-03-10 20:42:51.729048,2026-03-11 03:42:51.729048,delayed
2710,CDG,JFK,2026-02-19 20:42:51.729067,2026-02-19 22:42:51.729067,scheduled
2711,FRA,DXB,2026-02-26 20:42:51.729088,2026-02-26 23:42:51.729088,delayed
2712,LHR,FRA,2026-03-28 20:42:51.729109,2026-03-29 03:42:51.729109,delayed
2713,CDG,FRA,2026-02-26 20:42:51.729138,2026-02-27 03:42:51.729138,cancelled
2714,FRA,DXB,2026-03-19 20:42:51.729167,2026-03-19 18:42:51.729167,scheduled
2715,LHR,DXB,2026-03-06 20:42:51.729202,2026-03-07 06:42:51.729202,cancelled
2716,LHR,LHR,2026-02-02 20:42:51.729234,2026-02-02 23:42:51.729234,scheduled
2717,JFK,LHR,2026-03-17 20:42:51.729261,2026-03-18 02:42:51.729261,scheduled
2718,CDG,DXB,2026-03-20 20:42:51.729282,2026-03-21 00:42:51.729282,cancelled
2719,DXB,LHR,2026-02-10 20:42:51.729300,2026-02-11 01:42:51.729300,scheduled
2720,JFK,CDG,2026-02-09 20:42:51.729316,2026-02-09 23:42:51.729316,delayed
2721,JFK,CDG,2026-03-28 20:42:51.729338,2026-03-28 18:42:51.729338,cancelled
2722,FRA,JFK,2026-02-10 20:42:51.729361,2026-02-11 05:42:51.729361,cancelled
2723,JFK,JFK,2026-03-26 20:42:51.729384,2026-03-26 22:42:51.729384,delayed
2724,JFK,LHR,2026-03-03 20:42:51.729404,2026-03-04 06:42:51.729404,cancelled
2725,DXB,DXB,2026-02-03 20:42:51.729435,2026-02-04 04:42:51.729435,cancelled
2726,CDG,FRA,2026-02-08 20:42:51.729459,2026-02-09 02:42:51.729459,delayed
2727,DXB,FRA,2026-02-10 20:42:51.729478,2026-02-10 23:42:51.729478,cancelled
2728,DXB,JFK,2026-02-09 20:42:51.729502,2026-02-10 03:42:51.729502,delayed
2729,FRA,FRA,2026-02-28 20:42:51.729531,2026-03-01 05:42:51.729531,cancelled
2730,CDG,CDG,2026-03-07 20:42:51.729555,2026-03-07 22:42:51.729555,delayed
2731,JFK,FRA,2026-03-10 20:42:51.729628,2026-03-11 05:42:51.729628,scheduled
2732,CDG,LHR,2026-02-25 20:42:51.729652,2026-02-25 23:42:51.729652,scheduled
2733,CDG,JFK,2026-03-06 20:42:51.729676,2026-03-07 02:42:51.729676,delayed
2734,LHR,JFK,2026-03-20 20:42:51.729697,2026-03-21 01:42:51.729697,scheduled
2735,DXB,CDG,2026-02-07 20:42:51.729716,2026-02-08 02:42:51.729716,cancelled
2736,CDG,DXB,2026-02-06 20:42:51.729737,2026-02-06 23:42:51.729737,cancelled
2737,JFK,CDG,2026-02-08 20:42:51.729764,2026-02-09 00:42:51.729764,scheduled
2738,CDG,DXB,2026-03-26 20:42:51.729785,2026-03-27 02:42:51.729785,cancelled
2739,JFK,JFK,2026-01-29 20:42:51.729806,2026-01-29 21:42:51.729806,cancelled
2740,CDG,JFK,2026-02-04 20:42:51.729845,2026-02-05 05:42:51.729845,delayed
2741,CDG,CDG,2026-03-13 20:42:51.729885,2026-03-13 23:42:51.729885,delayed
2742,JFK,JFK,2026-03-08 20:42:51.729897,2026-03-09 04:42:51.729897,cancelled
2743,LHR,JFK,2026-03-21 20:42:51.729907,2026-03-21 21:42:51.729907,scheduled
2744,FRA,JFK,2026-03-22 20:42:51.729917,2026-03-23 06:42:51.729917,delayed
2745,DXB,LHR,2026-02-26 20:42:51.729930,2026-02-27 04:42:51.729930,cancelled
2746,DXB,CDG,2026-03-08 20:42:51.729940,2026-03-08 23:42:51.729940,delayed
2747,CDG,LHR,2026-03-24 20:42:51.729950,2026-03-25 04:42:51.729950,cancelled
2748,JFK,DXB,2026-02-10 20:42:51.729960,2026-02-10 21:42:51.729960,delayed
2749,LHR,CDG,2026-03-10 20:42:51.729969,2026-03-10 23:42:51.729969,delayed
2750,LHR,DXB,2026-03-19 20:42:51.729979,2026-03-19 23:42:51.729979,scheduled
2751,LHR,FRA,2026-03-24 20:42:51.729988,2026-03-25 00:42:51.729988,scheduled
2752,JFK,FRA,2026-02-12 20:42:51.729998,2026-02-12 21:42:51.729998,scheduled
2753,FRA,FRA,2026-02-14 20:42:51.730009,2026-02-14 23:42:51.730009,cancelled
2754,JFK,FRA,2026-03-26 20:42:51.730019,2026-03-27 04:42:51.730019,scheduled
2755,DXB,DXB,2026-02-23 20:42:51.730029,2026-02-24 00:42:51.730029,scheduled
2756,LHR,FRA,2026-03-20 20:42:51.730039,2026-03-21 06:42:51.730039,scheduled
2757,DXB,FRA,2026-03-10 20:42:51.730049,2026-03-11 06:42:51.730049,cancelled
2758,CDG,CDG,2026-02-12 20:42:51.730240,2026-02-12 23:42:51.730240,scheduled
2759,JFK,LHR,2026-02-17 20:42:51.730306,2026-02-18 00:42:51.730306,cancelled
2760,FRA,DXB,2026-03-17 20:42:51.730326,2026-03-17 23:42:51.730326,delayed
2761,CDG,FRA,2026-03-10 20:42:51.730347,2026-03-11 03:42:51.730347,cancelled
2762,LHR,CDG,2026-02-22 20:42:51.730365,2026-02-23 00:42:51.730365,scheduled
2763,JFK,CDG,2026-02-13 20:42:51.730387,2026-02-13 22:42:51.730387,delayed
2764,LHR,DXB,2026-03-27 20:42:51.730407,2026-03-28 03:42:51.730407,scheduled
2765,FRA,FRA,2026-03-26 20:42:51.730431,2026-03-27 06:42:51.730431,scheduled
2766,JFK,CDG,2026-03-27 20:42:51.730459,2026-03-28 00:42:51.730459,cancelled
2767,DXB,LHR,2026-02-23 20:42:51.730483,2026-02-24 00:42:51.730483,scheduled
2768,CDG,LHR,2026-02-27 20:42:51.730517,2026-02-28 05:42:51.730517,cancelled
2769,LHR,JFK,2026-02-27 20:42:51.730547,2026-02-28 01:42:51.730547,delayed
2770,CDG,JFK,2026-03-21 20:42:51.730573,2026-03-21 22:42:51.730573,cancelled
2771,CDG,DXB,2026-02-07 20:42:51.730585,2026-02-07 21:42:51.730585,scheduled
2772,LHR,LHR,2026-03-23 20:42:51.730595,2026-03-23 23:42:51.730595,scheduled
2773,JFK,CDG,2026-03-14 20:42:51.730605,2026-03-15 02:42:51.730605,cancelled
2774,FRA,FRA,2026-03-21 20:42:51.730615,2026-03-22 04:42:51.730615,scheduled
2775,FRA,JFK,2026-02-02 20:42:51.730625,2026-02-03 01:42:51.730625,scheduled
2776,FRA,JFK,2026-01-29 20:42:51.730634,2026-01-30 03:42:51.730634,delayed
2777,CDG,DXB,2026-03-30 20:42:51.730644,2026-03-31 01:42:51.730644,cancelled
2778,FRA,CDG,2026-03-06 20:42:51.730653,2026-03-07 04:42:51.730653,scheduled
2779,JFK,DXB,2026-02-27 20:42:51.730664,2026-02-27 22:42:51.730664,delayed
2780,CDG,DXB,2026-02-01 20:42:51.730681,2026-02-02 06:42:51.730681,delayed
2781,JFK,LHR,2026-03-04 20:42:51.730692,2026-03-05 05:42:51.730692,delayed
2782,FRA,JFK,2026-03-29 20:42:51.730703,2026-03-30 06:42:51.730703,cancelled
2783,CDG,JFK,2026-03-20 20:42:51.730712,2026-03-21 02:42:51.730712,cancelled
2784,LHR,JFK,2026-02-26 20:42:51.730721,2026-02-27 03:42:51.730721,cancelled
2785,LHR,JFK,2026-02-11 20:42:51.730730,2026-02-11 21:42:51.730730,delayed
2786,FRA,JFK,2026-03-20 20:42:51.730739,2026-03-21 05:42:51.730739,scheduled
2787,DXB,LHR,2026-02-26 20:42:51.730749,2026-02-27 05:42:51.730749,scheduled
2788,FRA,LHR,2026-03-27 20:42:51.730757,2026-03-28 00:42:51.730757,delayed
2789,DXB,LHR,2026-03-23 20:42:51.730767,2026-03-24 02:42:51.730767,scheduled
2790,FRA,FRA,2026-02-06 20:42:51.730776,2026-02-07 03:42:51.730776,delayed
2791,DXB,JFK,2026-03-24 20:42:51.730785,2026-03-25 06:42:51.730785,scheduled
2792,FRA,LHR,2026-03-21 20:42:51.730794,2026-03-22 06:42:51.730794,cancelled
2793,DXB,DXB,2026-02-14 20:42:51.730803,2026-02-15 01:42:51.730803,delayed
2794,JFK,JFK,2026-02-25 20:42:51.730816,2026-02-26 06:42:51.730816,delayed
2795,LHR,CDG,2026-03-10 20:42:51.730825,2026-03-10 22:42:51.730825,delayed
2796,LHR,DXB,2026-02-20 20:42:51.730834,2026-02-20 22:42:51.730834,scheduled
2797,DXB,DXB,2026-03-11 20:42:51.730844,2026-03-12 01:42:51.730844,cancelled
2798,LHR,CDG,2026-03-01 20:42:51.730853,2026-03-02 00:42:51.730853,cancelled
2799,DXB,LHR,2026-02-18 20:42:51.730863,2026-02-19 00:42:51.730863,delayed
2800,FRA,LHR,2026-03-04 20:42:51.730871,2026-03-05 05:42:51.730871,scheduled
2801,CDG,CDG,2026-01-29 20:42:51.730880,2026-01-30 02:42:51.730880,delayed
2802,JFK,DXB,2026-03-28 20:42:51.730889,2026-03-28 23:42:51.730889,delayed
2803,FRA,LHR,2026-03-28 20:42:51.730898,2026-03-29 01:42:51.730898,delayed
2804,LHR,LHR,2026-03-15 20:42:51.730907,2026-03-16 00:42:51.730907,delayed
2805,LHR,CDG,2026-02-03 20:42:51.730917,2026-02-04 02:42:51.730917,scheduled
2806,LHR,DXB,2026-02-26 20:42:51.730926,2026-02-27 03:42:51.730926,scheduled
2807,FRA,FRA,2026-01-30 20:42:51.730935,2026-01-31 02:42:51.730935,scheduled
2808,CDG,FRA,2026-03-01 20:42:51.730944,2026-03-02 06:42:51.730944,cancelled
2809,DXB,JFK,2026-03-24 20:42:51.730953,2026-03-25 06:42:51.730953,scheduled
2810,DXB,CDG,2026-03-25 20:42:51.730963,2026-03-25 23:42:51.730963,scheduled
2811,DXB,DXB,2026-03-16 20:42:51.730972,2026-03-17 05:42:51.730972,delayed
2812,LHR,FRA,2026-02-02 20:42:51.730981,2026-02-02 23:42:51.730981,cancelled
2813,LHR,FRA,2026-03-01 20:42:51.730990,2026-03-02 04:42:51.730990,delayed
2814,DXB,DXB,2026-03-22 20:42:51.731000,2026-03-23 01:42:51.731000,scheduled
2815,JFK,DXB,2026-03-22 20:42:51.731009,2026-03-22 22:42:51.731009,delayed
2816,JFK,FRA,2026-03-10 20:42:51.731018,2026-03-11 06:42:51.731018,scheduled
2817,JFK,LHR,2026-03-21 20:42:51.731028,2026-03-22 03:42:51.731028,delayed
2818,CDG,DXB,2026-02-02 20:42:51.731037,2026-02-02 23:42:51.731037,cancelled
2819,CDG,CDG,2026-03-24 20:42:51.731047,2026-03-25 00:42:51.731047,delayed
2820,CDG,FRA,2026-02-19 20:42:51.731057,2026-02-20 02:42:51.731057,cancelled
2821,DXB,JFK,2026-02-02 20:42:51.731066,2026-02-03 04:42:51.731066,scheduled
2822,DXB,LHR,2026-02-25 20:42:51.731077,2026-02-25 22:42:51.731077,delayed
2823,DXB,DXB,2026-03-19 20:42:51.731093,2026-03-20 03:42:51.731093,cancelled
2824,LHR,JFK,2026-02-16 20:42:51.731105,2026-02-16 23:42:51.731105,scheduled
2825,CDG,LHR,2026-02-26 20:42:51.731114,2026-02-27 02:42:51.731114,cancelled
2826,CDG,JFK,2026-01-30 20:42:51.731123,2026-01-31 03:42:51.731123,cancelled
2827,CDG,CDG,2026-03-16 20:42:51.731132,2026-03-17 05:42:51.731132,scheduled
2828,JFK,JFK,2026-03-23 20:42:51.731141,2026-03-24 00:42:51.731141,scheduled
